word,count,relative_use
training,10,0.000156563126253
wrong,14,0.000219188376754
initiate,1,1.56563126253e-05
massive,5,7.82815631263e-05
socking,1,1.56563126253e-05
routes,1,1.56563126253e-05
neglect,3,4.69689378758e-05
saving,1,1.56563126253e-05
spoken,4,6.2625250501e-05
one,188,0.00294338677355
submit,2,3.13126252505e-05
vote,9,0.000140906813627
open,18,0.000281813627255
ripping,1,1.56563126253e-05
city,4,6.2625250501e-05
stifled,1,1.56563126253e-05
convene,5,7.82815631263e-05
shawn,1,1.56563126253e-05
once-closed,1,1.56563126253e-05
representing,1,1.56563126253e-05
helsinki,2,3.13126252505e-05
future,79,0.00123684869739
russia,3,4.69689378758e-05
prospect,1,1.56563126253e-05
addressing,3,4.69689378758e-05
tasted,1,1.56563126253e-05
polemic,1,1.56563126253e-05
turned,4,6.2625250501e-05
argument,1,1.56563126253e-05
sad,1,1.56563126253e-05
say,99,0.0015499749499
buried,1,1.56563126253e-05
saw,13,0.000203532064128
sat,3,4.69689378758e-05
aside,6,9.39378757515e-05
instructed,2,3.13126252505e-05
note,4,6.2625250501e-05
intends,1,1.56563126253e-05
take,64,0.00100200400802
band,1,1.56563126253e-05
destroy,5,7.82815631263e-05
concern,6,9.39378757515e-05
handing,1,1.56563126253e-05
'kindness',1,1.56563126253e-05
squalor,1,1.56563126253e-05
knew,5,7.82815631263e-05
remarks,1,1.56563126253e-05
pages,1,1.56563126253e-05
honecker,1,1.56563126253e-05
lawn,1,1.56563126253e-05
nuclear-freeze,1,1.56563126253e-05
average,1,1.56563126253e-05
phil,4,6.2625250501e-05
drive,4,6.2625250501e-05
federal,36,0.000563627254509
redirected,1,1.56563126253e-05
affirmed,3,4.69689378758e-05
laws,6,9.39378757515e-05
merit,3,4.69689378758e-05
bright,5,7.82815631263e-05
aggressive,5,7.82815631263e-05
imagined,1,1.56563126253e-05
slow,2,3.13126252505e-05
cloak,1,1.56563126253e-05
liberation,3,4.69689378758e-05
tears,2,3.13126252505e-05
going,92,0.00144038076152
outrage,2,3.13126252505e-05
congressional,10,0.000156563126253
dispute,3,4.69689378758e-05
rejoiced,1,1.56563126253e-05
condemning,1,1.56563126253e-05
battalions,1,1.56563126253e-05
awaiting,1,1.56563126253e-05
prime,5,7.82815631263e-05
resource,4,6.2625250501e-05
borrow,1,1.56563126253e-05
worried,3,4.69689378758e-05
liable,1,1.56563126253e-05
worries,1,1.56563126253e-05
where,66,0.00103331663327
vision,19,0.00029746993988
enthralled,1,1.56563126253e-05
raged,2,3.13126252505e-05
untapped,2,3.13126252505e-05
alarming,1,1.56563126253e-05
representatives,4,6.2625250501e-05
preemptive,1,1.56563126253e-05
refreshed,2,3.13126252505e-05
affecting,1,1.56563126253e-05
enjoys,1,1.56563126253e-05
welcomes,1,1.56563126253e-05
jobs,41,0.000641908817635
awards,1,1.56563126253e-05
menacing,2,3.13126252505e-05
spark,1,1.56563126253e-05
many,72,0.00112725450902
deduction,1,1.56563126253e-05
s,31,0.000485345691383
loudly,1,1.56563126253e-05
workplace,1,1.56563126253e-05
expression,5,7.82815631263e-05
can't,23,0.000360095190381
allowance,2,3.13126252505e-05
twin,1,1.56563126253e-05
caring,8,0.000125250501002
teddy,1,1.56563126253e-05
west,13,0.000203532064128
concede,1,1.56563126253e-05
breath,2,3.13126252505e-05
combined,1,1.56563126253e-05
motives,2,3.13126252505e-05
wants,10,0.000156563126253
enable,3,4.69689378758e-05
thousand,6,9.39378757515e-05
observe,1,1.56563126253e-05
bushthe,2,3.13126252505e-05
former,10,0.000156563126253
pettiness,1,1.56563126253e-05
polls,1,1.56563126253e-05
endures,1,1.56563126253e-05
policies,9,0.000140906813627
situation,10,0.000156563126253
engaged,5,7.82815631263e-05
technology,10,0.000156563126253
expenditures,2,3.13126252505e-05
missiles,11,0.000172219438878
ingrained,1,1.56563126253e-05
threatens,2,3.13126252505e-05
spiraling,1,1.56563126253e-05
surveillance,1,1.56563126253e-05
underestimate,1,1.56563126253e-05
barbed,4,6.2625250501e-05
cheers,1,1.56563126253e-05
walesa,1,1.56563126253e-05
costs,14,0.000219188376754
trains,1,1.56563126253e-05
summer,2,3.13126252505e-05
being,27,0.000422720440882
rest,11,0.000172219438878
summed,1,1.56563126253e-05
grounded,1,1.56563126253e-05
somalia's,4,6.2625250501e-05
eisenhower,3,4.69689378758e-05
