word,count,relative_use
honduras,1,1.05309715874e-05
revised,1,1.05309715874e-05
ours---those,1,1.05309715874e-05
entering,1,1.05309715874e-05
disasters,2,2.10619431749e-05
abide,10,0.000105309715874
collisions,1,1.05309715874e-05
seriously,3,3.15929147623e-05
investigation,2,2.10619431749e-05
suggesting,1,1.05309715874e-05
formula,1,1.05309715874e-05
million,5,5.26548579372e-05
possibility,4,4.21238863498e-05
quite,38,0.000400176920323
disrespect,1,1.05309715874e-05
besides,11,0.000115840687462
remainder,3,3.15929147623e-05
seventy,4,4.21238863498e-05
liberally,2,2.10619431749e-05
patronage,2,2.10619431749e-05
training,2,2.10619431749e-05
neglect,2,2.10619431749e-05
saving,15,0.000157964573812
spoken,14,0.000147433602224
clause,9,9.47787442869e-05
one,264,0.00278017649908
conscientiously,1,1.05309715874e-05
specifically,4,4.21238863498e-05
spanish,2,2.10619431749e-05
vote,41,0.000431769835085
open,21,0.000221150403336
affords,1,1.05309715874e-05
city,5,5.26548579372e-05
thirdly,3,3.15929147623e-05
debts--was,1,1.05309715874e-05
indicate,2,2.10619431749e-05
shiver,2,2.10619431749e-05
draft,2,2.10619431749e-05
hirers,1,1.05309715874e-05
realization,2,2.10619431749e-05
cite,1,1.05309715874e-05
$estimates,1,1.05309715874e-05
proving,3,3.15929147623e-05
absorbs,1,1.05309715874e-05
royal,1,1.05309715874e-05
favors,1,1.05309715874e-05
folly,4,4.21238863498e-05
future,34,0.000358053033973
russia,4,4.21238863498e-05
prospect,5,5.26548579372e-05
san,6,6.31858295246e-05
argument,62,0.000652920238421
sad,2,2.10619431749e-05
say,120,0.00126371659049
buried,1,1.05309715874e-05
allen,2,2.10619431749e-05
decrees,1,1.05309715874e-05
saw,16,0.000168495545399
sat,5,5.26548579372e-05
harbored,1,1.05309715874e-05
aside,3,3.15929147623e-05
instructed,4,4.21238863498e-05
note,6,6.31858295246e-05
jefferson,14,0.000147433602224
take,60,0.000631858295246
destroy,21,0.000221150403336
nebr,1,1.05309715874e-05
opposite,7,7.37168011121e-05
syllable,2,2.10619431749e-05
that--the,1,1.05309715874e-05
indentured,4,4.21238863498e-05
printed,2,2.10619431749e-05
remarks,2,2.10619431749e-05
paymaster-general,1,1.05309715874e-05
inserted,2,2.10619431749e-05
creditable,1,1.05309715874e-05
constitution---during,1,1.05309715874e-05
drive,7,7.37168011121e-05
ways,11,0.000115840687462
axe,2,2.10619431749e-05
trembled,2,2.10619431749e-05
reenforce,1,1.05309715874e-05
laws,56,0.000589734408897
surplus,7,7.37168011121e-05
peoplenow,1,1.05309715874e-05
senators,17,0.000179026516986
